id,name,nasaJplUrl,absoluteMagnitude,estimatedDiameterMinKm,estimatedDiameterMaxKm,isPotentiallyHazardous,isSentryObject,closeApproachDate,closeApproachVelocityKmh,missDistanceKm,orbitingBody
2068350,68350 (2001 MK3),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2068350,16.11,1.5942446807,3.5648394788,False,False,,,,
2068359,68359 (2001 OZ13),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2068359,18.07,0.6464798256,1.4455728362,False,False,,,,
2085275,85275 (1994 LY),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2085275,16.49,1.3383046182,2.9925401008,False,False,2007-08-29,39463.4694852742,22679138.130401398,Earth
2085640,85640 (1998 OX4),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2085640,21.14,0.1572370824,0.3515928047,True,False,1934-08-04,22897.8770128585,17235782.712304679,Venus
2085709,85709 (1998 SG36),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2085709,15.93,1.7320282714,3.8729329538,False,False,,,,
2085713,85713 (1998 SS49),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2085713,15.77,1.8644681832,4.1690775995,True,False,1902-11-26,64372.1398405063,9872429.528423772,Earth
2068063,68063 (2000 YJ66),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2068063,15.57,2.0443487103,4.5713026859,False,False,2007-04-19,29570.7832160061,10503413.911320459,Mars
2068216,68216 (2001 CV26),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2068216,16.57,1.2898968334,2.8842970035,True,False,1915-10-03,48504.744267422,11641190.370105092,Earth
2068347,68347 (2001 KB67),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2068347,19.92,0.2757750529,0.6166517648,True,False,1900-01-05,57252.4768421698,59917633.250913605,Earth
2068372,68372 (2001 PM9),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2068372,18.95,0.4310771239,0.9639177525,True,False,1900-06-21,48882.3899995498,24197574.776801325,Earth
2068950,68950 (2002 QF15),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2068950,16.39,1.4013769717,3.1335741707,True,False,1906-05-12,47855.3401403136,28346812.84684167,Earth
2069230,69230 Hermes (1937 UB),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2069230,17.68,0.77366861,1.729975604,True,False,1900-05-08,73913.6274091988,14768518.987386601,Venus
2085184,85184 (1991 JG1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2085184,18.41,0.5527833794,1.2360612132,False,False,1933-05-06,64656.8562886121,26673189.96736981,Earth
2066959,66959 (1999 XO35),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2066959,16.94,1.0878148336,2.4324279148,False,False,1902-08-24,53924.4029597713,74115986.854492232,Earth
2067381,67381 (2000 OL8),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2067381,19.98,0.2682594171,0.5998462923,True,False,1907-11-17,77476.4484407957,17635658.880959556,Venus
2068346,68346 (2001 KZ66),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2068346,16.92,1.0978802603,2.4549348932,True,False,1903-11-07,48279.3871979243,5545766.140595377,Earth
2068348,68348 (2001 LO7),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2068348,14.27,3.7201031034,8.3184034225,False,False,1904-04-02,137580.391164523,10239684.968978142,Merc
2068548,68548 (2001 XR31),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2068548,16.57,1.2898968334,2.8842970035,True,False,1916-07-16,56649.9307835272,13312109.597192016,Earth
2085182,85182 (1991 AQ),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2085182,17.13,0.99667824,2.2286402963,True,False,1905-05-01,60095.7896735405,7664223.836593214,Merc
2085236,85236 (1993 KH),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2085236,18.75,0.4726666672,1.0569147985,True,False,1908-11-10,34354.8145069377,10079873.708318141,Earth
2085490,85490 (1997 SE5),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2085490,14.8,2.9144390453,6.5168838217,False,False,1909-02-11,21804.941665496,85422365.986656861,Juptr
2085585,85585 Mjolnir (1998 FG2),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2085585,21.64,0.1248978541,0.2792800919,True,False,1918-03-24,66864.509190625,47558977.106208638,Earth
2085770,85770 (1998 UP1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2085770,20.72,0.1907897226,0.4266187892,False,False,1902-03-13,88141.9924011049,15832465.366816502,Venus
2085628,85628 (1998 KV2),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2085628,17.28,0.930154254,2.0798881414,False,False,2029-12-15,36343.835388833,28589048.30025195,Earth
2085867,85867 (1999 BY9),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2085867,18.32,0.5761757511,1.2883681464,False,False,2007-01-04,27464.585096289,12598857.545796431,Mars
2086324,86324 (1999 WA2),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2086324,15.83,1.813656249,4.0554586606,False,False,2184-01-14,62255.3198615456,11459548.621391305,Mars
2086450,86450 (2000 CK33),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2086450,18.44,0.5451989071,1.2191018176,False,False,1900-01-05,60504.7289987099,22468550.79453982,Earth
2085774,85774 (1998 UT18),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2085774,19.09,0.4041615334,0.9037326626,True,False,1902-01-12,29689.4568429523,32572093.249538307,Earth
2085938,85938 (1999 DJ4),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2085938,18.73,0.477040198,1.0666943108,True,False,1931-02-20,84101.3961118578,72830834.188715182,Earth
2085953,85953 (1999 FK21),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2085953,18.1,0.6376097899,1.4257388333,False,False,1901-02-15,74059.4536743082,19389271.801359564,Earth
2086666,86666 (2000 FL10),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2086666,16.88,1.1182913782,2.5005755404,False,False,1969-10-09,58855.8621663389,24662882.316153181,Earth
2086667,86667 (2000 FO10),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2086667,17.54,0.8251919385,1.845185269,False,False,1902-04-03,52215.1200138002,54867303.63076851,Earth
2086829,86829 (2000 GR146),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2086829,15.81,1.8304378037,4.0929833576,False,False,1904-07-04,50401.6653118126,16223831.70551579,Venus
2086878,86878 (2000 HD24),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2086878,17.65,0.7844314124,1.7540419619,False,False,1906-10-26,78100.7503808228,17624857.555710668,Venus
2088188,88188 (2000 XH44),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2088188,16.08,1.6164228334,3.6144313359,False,False,,,,
2085804,85804 (1998 WQ5),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2085804,15.36,2.2519304668,5.0354696043,False,False,,,,
2085818,85818 (1998 XM4),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2085818,15.42,2.1905591097,4.898239078,False,False,1914-05-15,118063.077644444,14838920.717394756,Earth
2086039,86039 (1999 NC43),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2086039,15.95,1.7161489408,3.8374256911,True,False,1937-02-05,38117.2279019746,9302986.088976631,Venus
2086067,86067 (1999 RM28),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2086067,16.45,1.3631855586,3.0481755751,False,False,,,,
2086819,86819 (2000 GK137),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2086819,17.48,0.8483107619,1.8968805296,True,False,1921-08-30,34715.6468666913,4526812.951184759,Earth
2087309,87309 (2000 QP),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2087309,17.59,0.8064082768,1.8031837245,False,False,,,,
2087311,87311 (2000 QJ1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2087311,16.5,1.332155667,2.978790628,False,False,1905-11-24,37374.5999098271,13174564.139427714,Venus
2087684,87684 (2000 SY2),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2087684,15.96,1.7082639526,3.8197943216,True,False,1910-07-29,135516.7675923836,5911542.910923306,Merc
2085839,85839 (1998 YO4),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2085839,16.58,1.2839702958,2.8710448625,False,False,,,,
2085989,85989 (1999 JD6),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2085989,17.07,1.0246014747,2.2910785472,True,False,1903-07-24,73217.6209681045,7772475.009534542,Earth
2085990,85990 (1999 JV6),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2085990,20.27,0.2347226375,0.5248557734,True,False,1907-06-14,24857.6938356625,5090804.281299963,Venus
2086326,86326 (1999 WK13),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2086326,17.35,0.900647767,2.0139096308,False,False,,,,
2087024,87024 (2000 JS66),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2087024,18.72,0.4792421155,1.071617948,False,False,1915-05-24,33071.7210298055,14401870.779546348,Earth
2087025,87025 (2000 JT66),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2087025,18.09,0.6405528629,1.4323197447,False,False,1925-06-12,68765.0992568132,16687256.600553057,Venus
2088213,88213 (2001 AF2),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2088213,19.48,0.3377185972,0.7551617405,False,False,1903-12-14,66847.8113193254,26939204.929723384,Earth
2088254,88254 (2001 FM129),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2088254,17.77,0.742258153,1.659739687,True,False,1900-09-28,74321.5944764704,74168761.617076157,Earth
2088264,88264 (2001 KN20),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2088264,17.01,1.0533070151,2.3552660868,False,False,1916-07-15,30265.8961342058,29810304.065563972,Earth
2089959,89959 (2002 NT7),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2089959,16.55,1.3018321019,2.9109850751,True,False,,,,
2096189,96189 Pygmalion (1991 NT3),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2096189,16.48,1.3444819516,3.0063530383,False,False,1930-01-26,39805.5951224474,4777887.095548249,Mars
2096744,96744 (1999 OW3),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2096744,14.78,2.9414060178,6.5771838053,False,False,1932-07-08,153006.5761970065,13794602.461136288,Merc
2098943,98943 Torifune (2001 CC21),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2098943,18.71,0.4814541966,1.0765643117,False,False,1901-09-13,7199.8079893264,12513121.301083713,Venus
2089355,89355 (2001 VS78),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2089355,15.8,1.8388867207,4.1118757104,False,False,2066-05-11,43429.0106786731,10552094.045564401,Mars
2089958,89958 (2002 LY45),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2089958,17.22,0.9562137328,2.1381589077,True,False,1910-03-06,145064.4377711249,13394637.68566301,Venus
2090075,90075 (2002 VU94),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2090075,15.38,2.2312846442,4.9893041415,True,False,1906-07-14,12793.9067997583,276215778.803968742,Juptr
2096315,96315 (1997 AP10),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2096315,17.04,1.038855101,2.3229506246,False,False,1907-10-19,63206.6860590919,23892989.743615001,Earth
2099248,99248 (2001 KY66),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2099248,16.54,1.3078410858,2.9244215717,True,False,1917-07-18,42793.1384511445,6358273.371818775,Earth
2099799,99799 (2002 LJ3),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2099799,18.52,0.5254785303,1.1750057146,False,False,1919-09-07,13581.5030417214,28821711.165478374,Earth
2088263,88263 (2001 KQ1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2088263,15.69,1.9344387205,4.3255364773,False,False,1915-08-08,77520.1826027675,9149725.12065245,Mars
2088710,88710 (2001 SL9),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2088710,17.61,0.7990150812,1.7866520367,False,False,1907-02-21,53836.3319035248,18719700.27851316,Venus
2088959,88959 (2001 TZ44),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2088959,17.45,0.8601119401,1.9232687664,False,False,1900-05-12,128922.4983433039,37058416.280585458,Earth
2089136,89136 (2001 US16),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2089136,20.27,0.2347226375,0.5248557734,True,False,1911-07-28,26757.8478041041,12809417.744604391,Mars
2096536,96536 (1998 SO10),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2096536,15.38,2.2312846442,4.9893041415,False,False,1905-03-04,45636.9178156016,246242352.966640391,Juptr
2096590,96590 (1998 XB),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2096590,16.28,1.474195145,3.2964005564,False,False,1904-02-15,41338.5815850808,15731168.66973616,Venus
2096631,96631 (1999 FP59),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2096631,18.17,0.6173834405,1.3805113411,False,False,1924-03-21,16007.2020503383,6484159.246394212,Mars
2099907,99907 (1989 VA),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2099907,17.96,0.6800721287,1.5206875095,False,False,1902-11-21,63267.7465179155,28703905.864730348,Earth
2089830,89830 (2002 CE),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2089830,14.98,2.6825941712,5.9984629228,True,False,1950-10-04,93652.516879007,27995694.363966543,Earth
2090147,90147 (2002 YK14),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2090147,18.31,0.5788352575,1.2943149835,False,False,1900-07-13,50379.4449766152,73788882.973613104,Earth
2090367,90367 (2003 LC5),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2090367,17.92,0.6927156136,1.5489592011,False,False,1900-07-12,59400.1933479508,24634322.631670842,Earth
2090373,90373 (2003 SZ219),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2090373,18.81,0.4597851883,1.028110936,False,False,1985-01-03,23374.8301842921,12328893.962623994,Mars
2090403,90403 (2003 YE45),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2090403,17.78,0.7388477866,1.6521138758,True,False,1912-07-18,51012.1117994382,15626011.255545367,Earth
2090416,90416 (2003 YK118),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2090416,18.83,0.4555698523,1.0186851583,True,False,1909-06-09,42375.4233062544,19889331.479424539,Earth
2097725,97725 (2000 GB147),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2097725,18.75,0.4726666672,1.0569147985,False,False,,,,
2099935,99935 (2002 AV4),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2099935,16.15,1.5651464359,3.4997738255,False,False,1918-07-15,65837.9366449168,11144334.854018712,Venus
2103067,103067 (1999 XA143),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2103067,16.8,1.1602590821,2.5944181791,True,False,,,,
2136617,136617 (1994 CC),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2136617,17.97,0.6769474811,1.513700585,True,False,1921-08-13,28520.6942660868,10063643.64092461,Earth
2136770,136770 (1996 PC1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2136770,20.56,0.2053784995,0.459240286,False,False,1961-09-15,53528.1656850277,67882148.332708829,Earth
2136795,136795 Tatsunokingo (1997 BQ),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2136795,18.11,0.634680239,1.4191881584,True,False,1907-03-28,35813.004674151,23124751.349524346,Earth
2099942,99942 Apophis (2004 MN4),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2099942,19.09,0.4041615334,0.9037326626,True,False,1905-12-26,50965.8329757611,41319790.580251031,Earth
2100926,100926 (1998 MQ),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2100926,16.63,1.2547435637,2.8056919027,False,False,1929-10-30,57020.82618146,23887511.27513837,Earth
2101869,101869 (1999 MM),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2101869,19.48,0.3377185972,0.7551617405,True,False,1902-07-10,45716.313106854,14311663.80248868,Venus
2102873,102873 (1999 WK11),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2102873,17.64,0.7880521833,1.7621382518,False,False,1952-07-02,22044.191667388,22187560.920841589,Earth
2105141,105141 (2000 NF11),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2105141,19.09,0.4041615334,0.9037326626,False,False,1973-06-27,29173.226272817,12820670.631023874,Mars
2111253,111253 (2001 XU10),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2111253,15.24,2.3798795468,5.321572445,True,False,1903-08-08,87501.553565814,16202723.236621772,Earth
2112221,112221 (2002 KH4),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2112221,15.52,2.091967709,4.6777820041,False,False,1928-11-07,49139.0345969064,296824620.821519464,Juptr
2112985,112985 (2002 RS28),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2112985,15.77,1.8644681832,4.1690775995,False,False,1966-04-21,85077.4522454348,13049260.903676566,Mars
2115052,115052 (2003 RD6),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2115052,17.46,0.8561600847,1.9144321491,False,False,,,,
2136564,136564 (1977 VA),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2136564,19.28,0.3703010782,0.828018383,False,False,1921-10-23,26762.6349444996,48133870.88973285,Earth
2136582,136582 (1992 BA),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2136582,19.87,0.2821986791,0.6310154296,False,False,2058-03-10,17920.2074487687,11624981.35113187,Mars
2136773,136773 (1996 TR6),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2136773,18.61,0.5041444339,1.1273012246,False,False,1987-12-11,34157.139589775,5614001.349370831,Mars
2101955,101955 Bennu (1999 RQ36),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2101955,20.21,0.2412986969,0.5395602892,True,False,1900-06-15,23350.1159564919,54606987.210318124,Earth
2108519,108519 (2001 LF),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2108519,17.94,0.6863647587,1.5347582577,False,False,1938-06-14,31474.7452706397,24174055.3736746,Earth
2136818,136818 Selqet (1997 MW1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2136818,18.98,0.425162524,0.9506923052,False,False,1902-08-17,49876.2619753529,14352151.732974617,Venus
2100004,100004 (1983 VA),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2100004,16.43,1.3757989593,3.0763799964,False,False,1901-04-26,35525.44543345,274316947.790408724,Juptr
2100085,100085 (1992 UY4),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2100085,17.89,0.7023522477,1.57050737,True,False,1906-10-07,39880.7360503484,13893166.917678737,Earth
2100756,100756 (1998 FM5),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2100756,16.34,1.4340192346,3.2065644897,False,False,1914-11-21,11711.851844651,272402648.53660815,Juptr
2101873,101873 (1999 NC5),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2101873,16.39,1.4013769717,3.1335741707,False,False,,,,
2105140,105140 (2000 NL10),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2105140,15.75,1.8817198949,4.2076535996,False,False,1913-08-27,204027.7384945829,4923608.794977827,Merc
2106538,106538 (2000 WK63),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2106538,16.29,1.4674218336,3.2812549716,False,False,1904-09-07,26765.5976364455,141142610.834142784,Juptr
2106589,106589 (2000 WN107),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2106589,16.01,1.6693791177,3.7328451875,False,False,1913-04-08,51541.0332887516,28884321.299864597,Earth
2108906,108906 (2001 PL9),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2108906,17.9,0.6991252322,1.5632915441,False,False,1902-05-13,69315.0111666936,58988364.253844153,Earth
2136618,136618 (1994 CN2),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2136618,16.86,1.128638801,2.523713081,True,False,1929-11-02,31581.6166804567,12928928.14691489,Mars
2136635,136635 (1994 VA1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2136635,19.12,0.3986162293,0.8913329856,False,False,,,,
2136745,136745 (1995 WL8),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2136745,17.88,0.7055941584,1.5777565026,False,False,,,,
2136793,136793 (1997 AQ18),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2136793,18.35,0.5682703234,1.2706910727,False,False,1900-12-14,63632.7771242357,29781922.342707785,Earth
2136874,136874 (1998 FH74),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2136874,15.74,1.8904055193,4.2270752462,False,False,1911-01-09,31327.0680371793,213259195.871739257,Juptr
2136897,136897 (1998 HJ41),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2136897,18.57,0.5135171787,1.1482593191,False,False,,,,
2136993,136993 (1998 ST49),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2136993,17.85,0.7154099509,1.599705282,False,False,1984-09-23,95049.6757062836,63709440.077240989,Earth
2137062,137062 (1998 WM),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2137062,16.76,1.1818299089,2.6426520142,False,False,1911-05-07,54265.4738263469,25204163.193623685,Earth
2137084,137084 (1998 XS16),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2137084,16.47,1.3506877983,3.0202297334,False,False,1951-07-12,87415.5588243347,22428045.82485649,Venus
2137108,137108 (1999 AN10),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2137108,18.05,0.6524616298,1.4589485569,True,False,1911-07-21,72203.9372080632,64353319.646933806,Earth
2137175,137175 (1999 JA11),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2137175,18.33,0.573528464,1.2824486324,False,False,1902-09-02,35265.8203566771,21916243.491905439,Venus
2137427,137427 (1999 TF211),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2137427,15.28,2.3364418497,5.2244428015,True,False,1903-08-05,31150.7759186842,199210175.484568813,Juptr
2137802,137802 (1999 YT),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2137802,16.95,1.0828167784,2.4212519237,False,False,1947-12-19,51621.3927855817,9480837.521337589,Mars
2136849,136849 (1998 CS1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2136849,17.7,0.7665755735,1.7141150923,True,False,1900-03-07,64140.8483174382,14456757.998692756,Mars
2136900,136900 (1998 HL49),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2136900,17.39,0.8842090927,1.9771516375,False,False,1905-10-31,54121.0323757025,41777200.219734533,Earth
2137078,137078 (1998 XZ4),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2137078,16.36,1.4208720673,3.1771665298,False,False,1912-03-30,77868.2971795417,11782617.757957811,Venus
2137120,137120 (1999 BJ8),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2137120,18.29,0.5841911542,1.3062911326,True,False,1910-02-15,51940.5858350179,7984596.830587858,Earth
2137158,137158 (1999 FB),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2137158,17.92,0.6927156136,1.5489592011,False,False,1913-03-02,81179.8866941094,19951914.835792032,Venus
2137170,137170 (1999 HF1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2137170,14.66,3.1085293813,6.9508830067,False,False,1912-04-09,83456.4596765465,21840786.939628706,Venus
2137199,137199 (1999 KX4),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2137199,16.95,1.0828167784,2.4212519237,False,False,1925-01-27,34692.1358275405,28848366.573794122,Earth
2136839,136839 (1997 WT22),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2136839,18.85,0.4513931628,1.0093457967,False,False,1922-01-10,32234.0703124874,28365245.967267756,Earth
2136923,136923 (1998 JH2),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2136923,16.31,1.4539684294,3.2511722452,False,False,1949-06-11,30620.824273255,8467472.485561886,Mars
2137052,137052 Tjelvar (1998 VO33),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2137052,17.04,1.038855101,2.3229506246,False,False,1902-07-17,170819.3259159426,8413232.337042376,Merc
2137125,137125 (1999 CT3),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2137125,18.81,0.4597851883,1.028110936,False,False,1909-07-16,55341.1088609188,14692442.44169744,Mars
2137126,137126 (1999 CF9),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2137126,18.08,0.6435095206,1.4389310323,True,False,1921-06-01,43480.4919035386,13110692.760359308,Venus
2137799,137799 (1999 YB),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2137799,18.79,0.4640395282,1.0376239294,False,False,1926-10-16,12963.7498242136,8911437.435353174,Mars
2137032,137032 (1998 UO1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2137032,16.66,1.2375278366,2.7671963667,False,False,1916-01-07,128410.9297995683,15154570.697196482,Venus
2137044,137044 (1998 UC50),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2137044,16.8,1.1602590821,2.5944181791,False,False,1910-02-06,39471.9662939605,13684203.182460056,Mars
2137064,137064 (1998 WP5),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2137064,18.84,0.453476699,1.0140047252,False,False,1903-12-17,39678.055735041,61537135.824719612,Earth
2137099,137099 (1998 YW3),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2137099,18.29,0.5841911542,1.3062911326,False,False,1900-04-30,76604.2021811826,66014255.983758825,Earth
2137671,137671 (1999 XP35),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2137671,18.73,0.477040198,1.0666943108,False,False,1901-12-16,39643.8619171896,29405610.217184041,Earth
